frame,keypoint,X,Y,Z,visible
472,RElbow,[     -11707],[    -887.34],[     1119.1],1
472,RHand,[     -11786],[    -793.71],[     1087.3],1
472,LShoulder,[     -11638],[    -943.22],[       1436],1
472,LElbow,[     -11640],[    -1004.3],[     1135.1],1
472,LHand,[     -11741],[    -882.41],[     1022.1],1
473,Hips,[          0],[          0],[          0],0
473,RHip,[     -11677],[    -995.45],[      892.5],1
473,RKnee,[     -11738],[    -1010.1],[     498.74],1
473,RAnkle,[     -11629],[    -1138.6],[      143.3],1
473,RFoot,[          0],[          0],[          0],0
473,LHip,[     -11650],[    -1065.1],[     891.58],1
473,LKnee,[     -11762],[    -1036.8],[     495.83],1
473,LAnkle,[     -11648],[    -1185.7],[     196.61],1
473,LFoot,[          0],[          0],[          0],0
473,Spine,[          0],[          0],[          0],0
473,Neck,[          0],[          0],[          0],0
473,Head,[     -11677],[    -863.97],[     1631.9],1
473,RShoulder,[     -11671],[     -885.1],[     1401.5],1
473,RElbow,[     -11706],[    -907.83],[     1114.8],1
473,RHand,[     -11786],[    -811.34],[     1080.8],1
473,LShoulder,[     -11637],[    -963.76],[     1435.2],1
473,LElbow,[     -11637],[    -1028.5],[     1131.6],1
473,LHand,[     -11741],[    -901.58],[     1015.3],1
474,Hips,[          0],[          0],[          0],0
474,RHip,[     -11679],[    -1018.2],[     891.98],1
474,RKnee,[     -11742],[    -1033.3],[     498.66],1
474,RAnkle,[     -11631],[    -1166.8],[     143.23],1
474,RFoot,[          0],[          0],[          0],0
474,LHip,[     -11650],[    -1090.4],[     890.86],1
474,LKnee,[     -11766],[    -1061.5],[     495.56],1
474,LAnkle,[     -11651],[    -1216.1],[     197.49],1
474,LFoot,[          0],[          0],[          0],0
474,Spine,[          0],[          0],[          0],0
474,Neck,[          0],[          0],[          0],0
474,Head,[     -11679],[    -880.44],[     1631.1],1
474,RShoulder,[     -11673],[    -903.41],[     1400.2],1
474,RElbow,[     -11706],[    -928.31],[     1110.5],1
474,RHand,[     -11786],[    -828.97],[     1074.4],1
474,LShoulder,[     -11637],[     -984.3],[     1434.4],1
474,LElbow,[     -11634],[    -1052.7],[     1128.1],1
474,LHand,[     -11741],[    -920.75],[     1008.4],1
475,Hips,[          0],[          0],[          0],0
475,RHip,[     -11682],[      -1041],[     891.47],1
475,RKnee,[     -11747],[    -1056.4],[     498.58],1
475,RAnkle,[     -11634],[      -1195],[     143.16],1
475,RFoot,[          0],[          0],[          0],0
475,LHip,[     -11651],[    -1115.7],[     890.15],1
475,LKnee,[     -11770],[    -1086.3],[      495.3],1
475,LAnkle,[     -11654],[    -1246.5],[     198.37],1
475,LFoot,[          0],[          0],[          0],0
475,Spine,[          0],[          0],[          0],0
475,Neck,[          0],[          0],[          0],0
475,Head,[     -11681],[     -896.9],[     1630.2],1
475,RShoulder,[     -11675],[    -921.73],[     1398.9],1
475,RElbow,[     -11705],[     -948.8],[     1106.2],1
475,RHand,[     -11786],[     -846.6],[       1068],1
475,LShoulder,[     -11636],[    -1004.8],[     1433.6],1
475,LElbow,[     -11631],[    -1076.9],[     1124.5],1
475,LHand,[     -11742],[    -939.92],[     1001.6],1
476,Hips,[          0],[          0],[          0],0
476,RHip,[     -11684],[    -1063.7],[     890.95],1
476,RKnee,[     -11751],[    -1079.5],[      498.5],1
476,RAnkle,[     -11637],[    -1223.1],[     143.09],1
476,RFoot,[          0],[          0],[          0],0
476,LHip,[     -11652],[    -1141.1],[     889.43],1
476,LKnee,[     -11774],[    -1111.1],[     495.04],1
476,LAnkle,[     -11657],[    -1276.9],[     199.26],1
476,LFoot,[          0],[          0],[          0],0
476,Spine,[          0],[          0],[          0],0
476,Neck,[          0],[          0],[          0],0
476,Head,[     -11683],[    -913.36],[     1629.4],1
476,RShoulder,[     -11677],[    -940.04],[     1397.7],1
476,RElbow,[     -11704],[    -969.28],[       1102],1
476,RHand,[     -11786],[    -864.23],[     1061.5],1
476,LShoulder,[     -11636],[    -1025.4],[     1432.8],1
476,LElbow,[     -11628],[    -1101.1],[       1121],1
476,LHand,[     -11742],[    -959.09],[     994.76],1
477,Hips,[          0],[          0],[          0],0
477,RHip,[     -11795],[    -988.17],[     904.11],1
477,RKnee,[     -11837],[    -955.25],[     492.65],1
477,RAnkle,[     -11835],[    -1032.4],[     139.95],1
477,RFoot,[          0],[          0],[          0],0
477,LHip,[     -11756],[    -972.77],[      881.7],1
477,LKnee,[     -11890],[    -906.41],[     480.96],1
477,LAnkle,[     -11905],[    -1030.3],[     207.21],1
477,LFoot,[          0],[          0],[          0],0
477,Spine,[          0],[          0],[          0],0
477,Neck,[          0],[          0],[          0],0
477,Head,[     -11750],[    -804.68],[     1623.7],1
477,RShoulder,[     -11774],[    -906.05],[     1420.9],1
477,RElbow,[     -11907],[     -948.3],[     1145.8],1
477,RHand,[     -12019],[    -781.35],[     1124.9],1
477,LShoulder,[     -11687],[    -859.87],[     1412.7],1
477,LElbow,[     -11758],[    -869.35],[     1109.6],1
477,LHand,[     -11865],[    -726.44],[     1019.2],1
478,Hips,[          0],[          0],[          0],0
478,RHip,[     -11801],[    -1007.4],[     904.09],1
478,RKnee,[     -11845],[    -973.03],[     492.36],1
478,RAnkle,[     -11844],[    -1052.6],[     139.77],1
478,RFoot,[          0],[          0],[          0],0
478,LHip,[     -11760],[    -991.09],[     880.73],1
478,LKnee,[     -11898],[    -922.87],[     480.19],1
478,LAnkle,[     -11917],[    -1050.6],[     208.35],1
478,LFoot,[          0],[          0],[          0],0
478,Spine,[          0],[          0],[          0],0
478,Neck,[          0],[          0],[          0],0
478,Head,[     -11754],[    -816.61],[     1622.7],1
478,RShoulder,[     -11779],[    -922.46],[     1420.5],1
478,RElbow,[     -11914],[    -967.28],[     1143.2],1
478,RHand,[     -12028],[    -795.33],[       1121],1
478,LShoulder,[     -11688],[    -873.66],[     1411.2],1
478,LElbow,[     -11760],[    -884.25],[     1105.8],1
478,LHand,[     -11870],[    -736.47],[     1013.4],1
479,Hips,[          0],[          0],[          0],0
479,RHip,[     -11808],[    -1026.6],[     904.07],1
479,RKnee,[     -11852],[    -990.81],[     492.07],1
479,RAnkle,[     -11854],[    -1072.8],[     139.59],1
479,RFoot,[          0],[          0],[          0],0
479,LHip,[     -11764],[    -1009.4],[     879.76],1
479,LKnee,[     -11906],[    -939.32],[     479.43],1
479,LAnkle,[     -11929],[      -1071],[     209.49],1
479,LFoot,[          0],[          0],[          0],0
479,Spine,[          0],[          0],[          0],0
479,Neck,[          0],[          0],[          0],0
479,Head,[     -11758],[    -828.53],[     1621.8],1
479,RShoulder,[     -11785],[    -938.88],[     1420.1],1
479,RElbow,[     -11920],[    -986.26],[     1140.7],1
479,RHand,[     -12036],[    -809.32],[     1117.1],1
479,LShoulder,[     -11690],[    -887.46],[     1409.7],1
479,LElbow,[     -11762],[    -899.16],[       1102],1
479,LHand,[     -11874],[    -746.51],[     1007.7],1
480,Hips,[          0],[          0],[          0],0
480,RHip,[     -11814],[    -1045.8],[     904.05],1
480,RKnee,[     -11860],[    -1008.6],[     491.79],1
480,RAnkle,[     -11864],[    -1093.1],[     139.41],1
480,RFoot,[          0],[          0],[          0],0
480,LHip,[     -11769],[    -1027.7],[     878.79],1
480,LKnee,[     -11914],[    -955.77],[     478.67],1
480,LAnkle,[     -11941],[    -1091.4],[     210.63],1
480,LFoot,[          0],[          0],[          0],0
480,Spine,[          0],[          0],[          0],0
480,Neck,[          0],[          0],[          0],0
480,Head,[     -11762],[    -840.46],[     1620.8],1
480,RShoulder,[     -11790],[     -955.3],[     1419.8],1
480,RElbow,[     -11927],[    -1005.2],[     1138.1],1
480,RHand,[     -12045],[     -823.3],[     1113.2],1
480,LShoulder,[     -11691],[    -901.25],[     1408.2],1
480,LElbow,[     -11764],[    -914.07],[     1098.2],1
480,LHand,[     -11879],[    -756.55],[       1002],1
481,Hips,[          0],[          0],[          0],0
481,RHip,[     -11820],[      -1065],[     904.03],1
481,RKnee,[     -11867],[    -1026.4],[      491.5],1
481,RAnkle,[     -11874],[    -1113.3],[     139.22],1
481,RFoot,[          0],[          0],[          0],0
481,LHip,[     -11773],[      -1046],[     877.82],1
481,LKnee,[     -11922],[    -972.22],[     477.91],1
481,LAnkle,[     -11953],[    -1111.7],[     211.76],1
481,LFoot,[          0],[          0],[          0],0
481,Spine,[          0],[          0],[          0],0
481,Neck,[          0],[          0],[          0],0
481,Head,[     -11766],[    -852.38],[     1619.8],1
481,RShoulder,[     -11795],[    -971.72],[     1419.4],1
481,RElbow,[     -11933],[    -1024.2],[     1135.6],1
481,RHand,[     -12054],[    -837.29],[     1109.3],1
481,LShoulder,[     -11693],[    -915.04],[     1406.7],1
481,LElbow,[     -11765],[    -928.98],[     1094.4],1
481,LHand,[     -11883],[    -766.59],[     996.32],1
482,Hips,[          0],[          0],[          0],0
482,RHip,[     -11956],[    -929.58],[     842.15],1
482,RKnee,[     -11907],[    -973.43],[     426.48],1
482,RAnkle,[     -11798],[    -1122.7],[     128.29],1
482,RFoot,[          0],[          0],[          0],0
482,LHip,[     -11811],[    -852.05],[     817.82],1
482,LKnee,[     -11923],[    -786.01],[     405.17],1
482,LAnkle,[     -11847],[    -881.51],[     138.37],1
482,LFoot,[          0],[          0],[          0],0
482,Spine,[          0],[          0],[          0],0
482,Neck,[          0],[          0],[          0],0
482,Head,[     -11941],[    -702.37],[       1564],1
482,RShoulder,[     -12012],[     -817.5],[     1356.7],1
482,RElbow,[     -12149],[    -788.35],[     1106.4],1
482,RHand,[     -12207],[    -619.69],[     1152.4],1
482,LShoulder,[     -11783],[    -724.18],[     1343.9],1
482,LElbow,[     -11799],[       -639],[     1090.8],1
482,LHand,[     -11952],[    -485.73],[     1067.6],1
483,Hips,[          0],[          0],[          0],0
483,RHip,[     -11967],[    -943.18],[     839.89],1
483,RKnee,[     -11916],[    -988.65],[     423.84],1
483,RAnkle,[     -11804],[    -1142.6],[     127.72],1
483,RFoot,[          0],[          0],[          0],0
483,LHip,[     -11816],[    -862.67],[     814.71],1
483,LKnee,[     -11930],[    -795.12],[     401.79],1
483,LAnkle,[     -11854],[    -892.79],[      136.8],1
483,LFoot,[          0],[          0],[          0],0
483,Spine,[          0],[          0],[          0],0
483,Neck,[          0],[          0],[          0],0
483,Head,[     -11952],[    -708.43],[       1561],1
483,RShoulder,[     -12025],[    -827.74],[     1354.1],1
483,RElbow,[     -12163],[    -798.09],[     1102.9],1
483,RHand,[     -12221],[    -625.28],[     1150.2],1
483,LShoulder,[     -11788],[    -730.55],[     1340.2],1
483,LElbow,[     -11802],[    -642.86],[       1087],1
483,LHand,[     -11958],[    -485.22],[     1064.6],1
484,Hips,[          0],[          0],[          0],0
484,RHip,[     -11978],[    -956.77],[     837.63],1
484,RKnee,[     -11924],[    -1003.9],[     421.21],1
484,RAnkle,[     -11811],[    -1162.4],[     127.15],1
484,RFoot,[          0],[          0],[          0],0
484,LHip,[     -11822],[    -873.28],[      811.6],1
484,LKnee,[     -11938],[    -804.22],[     398.42],1
484,LAnkle,[     -11862],[    -904.08],[     135.24],1
484,LFoot,[          0],[          0],[          0],0
484,Spine,[          0],[          0],[          0],0
484,Neck,[          0],[          0],[          0],0
484,Head,[     -11962],[    -714.48],[     1558.1],1
484,RShoulder,[     -12038],[    -837.97],[     1351.5],1
484,RElbow,[     -12177],[    -807.83],[     1099.4],1
484,RHand,[     -12234],[    -630.86],[       1148],1
484,LShoulder,[     -11792],[    -736.93],[     1336.5],1
484,LElbow,[     -11804],[    -646.71],[     1083.2],1
484,LHand,[     -11965],[    -484.71],[     1061.7],1
485,Hips,[          0],[          0],[          0],0
485,RHip,[     -11989],[    -970.37],[     835.37],1
485,RKnee,[     -11933],[    -1019.1],[     418.57],1
485,RAnkle,[     -11818],[    -1182.3],[     126.58],1
485,RFoot,[          0],[          0],[          0],0
485,LHip,[     -11827],[     -883.9],[     808.48],1
485,LKnee,[     -11946],[    -813.32],[     395.05],1
485,LAnkle,[     -11869],[    -915.36],[     133.67],1
485,LFoot,[          0],[          0],[          0],0
485,Spine,[          0],[          0],[          0],0
485,Neck,[          0],[          0],[          0],0
485,Head,[     -11973],[    -720.53],[     1555.1],1
485,RShoulder,[     -12051],[     -848.2],[     1348.8],1
485,RElbow,[     -12191],[    -817.57],[     1095.9],1
485,RHand,[     -12248],[    -636.45],[     1145.8],1
485,LShoulder,[     -11797],[     -743.3],[     1332.8],1
485,LElbow,[     -11807],[    -650.56],[     1079.4],1
485,LHand,[     -11972],[     -484.2],[     1058.8],1
486,Hips,[          0],[          0],[          0],0
486,RHip,[     -12000],[    -983.96],[     833.11],1
486,RKnee,[     -11942],[    -1034.3],[     415.94],1
486,RAnkle,[     -11824],[    -1202.1],[     126.01],1
486,RFoot,[          0],[          0],[          0],0
486,LHip,[     -11833],[    -894.52],[     805.37],1
486,LKnee,[     -11954],[    -822.43],[     391.68],1
486,LAnkle,[     -11877],[    -926.64],[     132.11],1
486,LFoot,[          0],[          0],[          0],0
486,Spine,[          0],[          0],[          0],0
486,Neck,[          0],[          0],[          0],0
486,Head,[     -11983],[    -726.59],[     1552.1],1
486,RShoulder,[     -12064],[    -858.43],[     1346.2],1
486,RElbow,[     -12205],[    -827.31],[     1092.4],1
486,RHand,[     -12262],[    -642.04],[     1143.6],1
486,LShoulder,[     -11802],[    -749.67],[       1329],1
486,LElbow,[     -11810],[    -654.41],[     1075.6],1
486,LHand,[     -11979],[    -483.69],[     1055.9],1
487,Hips,[          0],[          0],[          0],0
487,RHip,[     -12232],[    -679.93],[     840.43],1
487,RKnee,[     -12152],[    -685.89],[     428.85],1
487,RAnkle,[     -11962],[    -827.76],[     116.25],1
487,RFoot,[          0],[          0],[          0],0
487,LHip,[     -12048],[    -706.86],[     857.55],1
487,LKnee,[     -12107],[    -638.55],[      426.9],1
487,LAnkle,[     -11989],[    -812.37],[     176.82],1
487,LFoot,[          0],[          0],[          0],0
487,Spine,[          0],[          0],[          0],0
487,Neck,[          0],[          0],[          0],0
487,Head,[     -12208],[    -475.56],[     1561.9],1
487,RShoulder,[     -12308],[    -543.31],[     1343.3],1
487,RElbow,[     -12430],[    -482.25],[       1105],1
487,RHand,[     -12456],[    -295.88],[     1154.1],1
487,LShoulder,[     -12045],[    -568.31],[     1391.5],1
487,LElbow,[     -12011],[    -521.81],[     1157.6],1
487,LHand,[     -12130],[    -320.92],[     1107.5],1
488,Hips,[          0],[          0],[          0],0
488,RHip,[     -12251],[    -682.01],[     838.52],1
488,RKnee,[     -12168],[    -687.92],[     426.78],1
488,RAnkle,[     -11974],[    -833.31],[     115.35],1
488,RFoot,[          0],[          0],[          0],0
488,LHip,[     -12062],[    -710.29],[     856.44],1
488,LKnee,[     -12120],[    -640.66],[     424.92],1
488,LAnkle,[     -12000],[     -819.1],[     176.93],1
488,LFoot,[          0],[          0],[          0],0
488,Spine,[          0],[          0],[          0],0
488,Neck,[          0],[          0],[          0],0
488,Head,[     -12226],[    -472.29],[     1559.4],1
488,RShoulder,[     -12329],[    -541.74],[     1340.7],1
488,RElbow,[     -12452],[    -479.13],[       1102],1
488,RHand,[     -12477],[    -288.71],[     1152.4],1
488,LShoulder,[     -12058],[    -567.88],[     1390.2],1
488,LElbow,[     -12021],[    -520.72],[     1156.9],1
488,LHand,[     -12143],[    -314.53],[     1106.6],1
489,Hips,[          0],[          0],[          0],0
489,RHip,[     -12270],[    -684.08],[     836.61],1
489,RKnee,[     -12184],[    -689.96],[     424.71],1
489,RAnkle,[     -11985],[    -838.85],[     114.44],1
489,RFoot,[          0],[          0],[          0],0
489,LHip,[     -12075],[    -713.72],[     855.33],1
489,LKnee,[     -12133],[    -642.76],[     422.95],1
489,LAnkle,[     -12012],[    -825.83],[     177.04],1
489,LFoot,[          0],[          0],[          0],0
489,Spine,[          0],[          0],[          0],0
489,Neck,[          0],[          0],[          0],0
489,Head,[     -12244],[    -469.02],[     1556.9],1
489,RShoulder,[     -12351],[    -540.17],[       1338],1
489,RElbow,[     -12474],[       -476],[     1099.1],1
489,RHand,[     -12497],[    -281.54],[     1150.7],1
489,LShoulder,[     -12071],[    -567.44],[     1388.9],1
489,LElbow,[     -12031],[    -519.62],[     1156.2],1
489,LHand,[     -12155],[    -308.14],[     1105.6],1
490,Hips,[          0],[          0],[          0],0
490,RHip,[     -12289],[    -686.16],[     834.69],1
490,RKnee,[     -12200],[    -691.99],[     422.64],1
490,RAnkle,[     -11997],[     -844.4],[     113.54],1
490,RFoot,[          0],[          0],[          0],0
490,LHip,[     -12088],[    -717.14],[     854.23],1
490,LKnee,[     -12146],[    -644.87],[     420.98],1
490,LAnkle,[     -12023],[    -832.56],[     177.16],1
490,LFoot,[          0],[          0],[          0],0
490,Spine,[          0],[          0],[          0],0
490,Neck,[          0],[          0],[          0],0
490,Head,[     -12262],[    -465.76],[     1554.4],1
490,RShoulder,[     -12372],[    -538.61],[     1335.4],1
490,RElbow,[     -12496],[    -472.88],[     1096.2],1
490,RHand,[     -12517],[    -274.37],[     1148.9],1
490,LShoulder,[     -12084],[       -567],[     1387.5],1
490,LElbow,[     -12041],[    -518.52],[     1155.5],1
490,LHand,[     -12167],[    -301.74],[     1104.7],1
491,Hips,[          0],[          0],[          0],0
491,RHip,[     -12308],[    -688.24],[     832.78],1
491,RKnee,[     -12216],[    -694.02],[     420.57],1
491,RAnkle,[     -12008],[    -849.94],[     112.63],1
491,RFoot,[          0],[          0],[          0],0
491,LHip,[     -12101],[    -720.57],[     853.12],1
491,LKnee,[     -12159],[    -646.97],[        419],1
491,LAnkle,[     -12034],[    -839.29],[     177.27],1
491,LFoot,[          0],[          0],[          0],0
491,Spine,[          0],[          0],[          0],0
491,Neck,[          0],[          0],[          0],0
491,Head,[     -12281],[    -462.49],[     1551.9],1
491,RShoulder,[     -12393],[    -537.04],[     1332.7],1
491,RElbow,[     -12517],[    -469.75],[     1093.3],1
491,RHand,[     -12538],[    -267.21],[     1147.2],1
491,LShoulder,[     -12098],[    -566.57],[     1386.2],1
491,LElbow,[     -12051],[    -517.43],[     1154.8],1
491,LHand,[     -12179],[    -295.35],[     1103.7],1
492,Hips,[          0],[          0],[          0],0
492,RHip,[     -12481],[    -412.11],[     876.27],1
492,RKnee,[     -12411],[    -401.13],[     471.99],1
492,RAnkle,[     -12361],[    -496.54],[     137.96],1
492,RFoot,[          0],[          0],[          0],0
492,LHip,[     -12202],[    -519.21],[     885.28],1
492,LKnee,[     -12229],[    -469.86],[     464.51],1
492,LAnkle,[     -12229],[    -600.91],[     178.31],1
492,LFoot,[          0],[          0],[          0],0
492,Spine,[          0],[          0],[          0],0
492,Neck,[          0],[          0],[          0],0
492,Head,[     -12421],[    -246.13],[     1590.9],1
492,RShoulder,[     -12555],[    -257.75],[     1363.2],1
492,RElbow,[     -12606],[    -219.15],[     1108.7],1
492,RHand,[     -12574],[    -78.027],[     1104.4],1
492,LShoulder,[     -12194],[    -385.52],[     1415.9],1
492,LElbow,[     -12008],[    -415.22],[     1152.8],1
492,LHand,[     -11944],[    -301.45],[       1019],1
493,Hips,[          0],[          0],[          0],0
493,RHip,[     -12506],[     -404.1],[        876],1
493,RKnee,[     -12433],[    -392.46],[     471.86],1
493,RAnkle,[     -12384],[    -489.07],[        138],1
493,RFoot,[          0],[          0],[          0],0
493,LHip,[     -12218],[    -515.21],[     885.38],1
493,LKnee,[     -12245],[    -465.47],[     464.26],1
493,LAnkle,[     -12247],[    -598.75],[     178.45],1
493,LFoot,[          0],[          0],[          0],0
493,Spine,[          0],[          0],[          0],0
493,Neck,[          0],[          0],[          0],0
493,Head,[     -12444],[    -235.13],[     1589.9],1
493,RShoulder,[     -12581],[    -246.12],[     1361.8],1
493,RElbow,[     -12631],[    -207.05],[     1106.4],1
493,RHand,[     -12595],[     -64.26],[     1101.1],1
493,LShoulder,[     -12210],[    -378.53],[     1415.6],1
493,LElbow,[     -12016],[    -410.45],[     1152.1],1
493,LHand,[     -11947],[    -295.51],[     1015.1],1
494,Hips,[          0],[          0],[          0],0
494,RHip,[     -12530],[    -396.09],[     875.74],1
494,RKnee,[     -12456],[     -383.8],[     471.73],1
494,RAnkle,[     -12408],[    -481.59],[     138.05],1
494,RFoot,[          0],[          0],[          0],0
494,LHip,[     -12234],[    -511.21],[     885.48],1
494,LKnee,[     -12260],[    -461.07],[        464],1
494,LAnkle,[     -12265],[    -596.59],[      178.6],1
494,LFoot,[          0],[          0],[          0],0
494,Spine,[          0],[          0],[          0],0
494,Neck,[          0],[          0],[          0],0
494,Head,[     -12466],[    -224.14],[     1588.9],1
494,RShoulder,[     -12608],[    -234.48],[     1360.3],1
494,RElbow,[     -12655],[    -194.95],[     1104.2],1
494,RHand,[     -12616],[    -50.493],[     1097.9],1
494,LShoulder,[     -12227],[    -371.55],[     1415.4],1
494,LElbow,[     -12024],[    -405.69],[     1151.3],1
494,LHand,[     -11950],[    -289.57],[     1011.1],1
495,Hips,[          0],[          0],[          0],0
495,RHip,[     -12555],[    -388.08],[     875.47],1
495,RKnee,[     -12478],[    -375.14],[      471.6],1
495,RAnkle,[     -12432],[    -474.12],[      138.1],1
495,RFoot,[          0],[          0],[          0],0
495,LHip,[     -12251],[    -507.21],[     885.58],1
495,LKnee,[     -12275],[    -456.68],[     463.75],1
495,LAnkle,[     -12283],[    -594.43],[     178.75],1
495,LFoot,[          0],[          0],[          0],0
495,Spine,[          0],[          0],[          0],0
495,Neck,[          0],[          0],[          0],0
495,Head,[     -12489],[    -213.14],[     1587.9],1
495,RShoulder,[     -12634],[    -222.84],[     1358.9],1
495,RElbow,[     -12679],[    -182.85],[     1101.9],1
495,RHand,[     -12637],[    -36.725],[     1094.7],1
495,LShoulder,[     -12243],[    -364.57],[     1415.2],1
495,LElbow,[     -12032],[    -400.93],[     1150.6],1
495,LHand,[     -11953],[    -283.63],[     1007.1],1
496,Hips,[          0],[          0],[          0],0
496,RHip,[     -12580],[    -380.07],[      875.2],1
496,RKnee,[     -12501],[    -366.48],[     471.46],1
496,RAnkle,[     -12456],[    -466.65],[     138.14],1
496,RFoot,[          0],[          0],[          0],0
496,LHip,[     -12267],[    -503.21],[     885.68],1
496,LKnee,[     -12290],[    -452.29],[      463.5],1
496,LAnkle,[     -12301],[    -592.28],[      178.9],1
496,LFoot,[          0],[          0],[          0],0
496,Spine,[          0],[          0],[          0],0
496,Neck,[          0],[          0],[          0],0
496,Head,[     -12511],[    -202.15],[     1586.9],1
496,RShoulder,[     -12661],[    -211.21],[     1357.4],1
496,RElbow,[     -12703],[    -170.75],[     1099.7],1
496,RHand,[     -12658],[    -22.958],[     1091.5],1
496,LShoulder,[     -12259],[    -357.58],[       1415],1
496,LElbow,[     -12040],[    -396.17],[     1149.9],1
496,LHand,[     -11956],[    -277.69],[     1003.1],1
497,Hips,[          0],[          0],[          0],0
497,RHip,[     -12650],[    -142.53],[     816.07],1
497,RKnee,[     -12597],[    -113.17],[      440.6],1
497,RAnkle,[     -12662],[    -194.73],[     104.46],1
497,RFoot,[          0],[          0],[          0],0
497,LHip,[     -12352],[    -260.59],[     810.72],1
497,LKnee,[     -12377],[    -147.84],[     406.72],1
497,LAnkle,[     -12447],[    -225.15],[     103.71],1
497,LFoot,[          0],[          0],[          0],0
497,Spine,[          0],[          0],[          0],0
497,Neck,[          0],[          0],[          0],0
497,Head,[     -12450],[     117.43],[       1515],1
497,RShoulder,[     -12631],[     46.545],[     1319.5],1
497,RElbow,[     -12732],[     45.603],[     1087.3],1
497,RHand,[     -12719],[     230.69],[     1139.9],1
497,LShoulder,[     -12206],[    -52.437],[     1330.2],1
497,LElbow,[     -12022],[    -118.95],[     1068.5],1
497,LHand,[     -12037],[     18.216],[     955.38],1
498,Hips,[          0],[          0],[          0],0
498,RHip,[     -12676],[     -126.2],[     813.67],1
498,RKnee,[     -12622],[    -95.639],[     439.36],1
498,RAnkle,[     -12692],[    -177.66],[     103.28],1
498,RFoot,[          0],[          0],[          0],0
498,LHip,[     -12371],[    -247.94],[      808.1],1
498,LKnee,[     -12395],[    -132.57],[     404.42],1
498,LAnkle,[     -12470],[    -209.76],[     101.13],1
498,LFoot,[          0],[          0],[          0],0
498,Spine,[          0],[          0],[          0],0
498,Neck,[          0],[          0],[          0],0
498,Head,[     -12470],[     139.62],[     1511.4],1
498,RShoulder,[     -12656],[     67.106],[     1316.8],1
498,RElbow,[     -12756],[     65.109],[     1084.7],1
498,RHand,[     -12742],[     253.16],[     1138.6],1
498,LShoulder,[     -12220],[     -34.64],[     1326.9],1
498,LElbow,[     -12029],[    -104.31],[     1064.9],1
498,LHand,[     -12043],[      34.67],[     949.81],1
499,Hips,[          0],[          0],[          0],0
499,RHip,[     -12702],[    -109.87],[     811.27],1
499,RKnee,[     -12647],[    -78.106],[     438.11],1
499,RAnkle,[     -12722],[     -160.6],[      102.1],1
499,RFoot,[          0],[          0],[          0],0
499,LHip,[     -12390],[    -235.29],[     805.48],1
499,LKnee,[     -12412],[    -117.29],[     402.12],1
499,LAnkle,[     -12493],[    -194.37],[     98.547],1
499,LFoot,[          0],[          0],[          0],0
499,Spine,[          0],[          0],[          0],0
499,Neck,[          0],[          0],[          0],0
499,Head,[     -12489],[      161.8],[     1507.9],1
499,RShoulder,[     -12680],[     87.668],[       1314],1
499,RElbow,[     -12781],[     84.615],[       1082],1
499,RHand,[     -12764],[     275.62],[     1137.2],1
499,LShoulder,[     -12234],[    -16.844],[     1323.7],1
499,LElbow,[     -12037],[     -89.67],[     1061.2],1
499,LHand,[     -12049],[     51.125],[     944.25],1
500,Hips,[          0],[          0],[          0],0
500,RHip,[     -12729],[    -93.532],[     808.87],1
500,RKnee,[     -12672],[    -60.573],[     436.87],1
500,RAnkle,[     -12753],[    -143.54],[     100.92],1
500,RFoot,[          0],[          0],[          0],0
500,LHip,[     -12409],[    -222.64],[     802.85],1
500,LKnee,[     -12430],[    -102.02],[     399.82],1
500,LAnkle,[     -12515],[    -178.98],[     95.962],1
500,LFoot,[          0],[          0],[          0],0
500,Spine,[          0],[          0],[          0],0
500,Neck,[          0],[          0],[          0],0
500,Head,[     -12509],[     183.99],[     1504.3],1
500,RShoulder,[     -12705],[     108.23],[     1311.2],1
500,RElbow,[     -12805],[     104.12],[     1079.4],1
500,RHand,[     -12787],[     298.09],[     1135.8],1
500,LShoulder,[     -12247],[    0.95171],[     1320.4],1
500,LElbow,[     -12044],[    -75.029],[     1057.6],1
500,LHand,[     -12055],[      67.58],[     938.68],1
501,Hips,[          0],[          0],[          0],0
501,RHip,[     -12755],[    -77.199],[     806.47],1
501,RKnee,[     -12698],[    -43.039],[     435.62],1
501,RAnkle,[     -12783],[    -126.48],[     99.748],1
501,RFoot,[          0],[          0],[          0],0
501,LHip,[     -12427],[    -209.99],[     800.23],1
501,LKnee,[     -12448],[    -86.747],[     397.52],1
501,LAnkle,[     -12538],[    -163.58],[     93.378],1
501,LFoot,[          0],[          0],[          0],0
501,Spine,[          0],[          0],[          0],0
501,Neck,[          0],[          0],[          0],0
501,Head,[     -12529],[     206.17],[     1500.7],1
501,RShoulder,[     -12729],[     128.79],[     1308.5],1
501,RElbow,[     -12830],[     123.63],[     1076.8],1
501,RHand,[     -12809],[     320.55],[     1134.5],1
501,LShoulder,[     -12261],[     18.748],[     1317.1],1
501,LElbow,[     -12051],[    -60.387],[     1053.9],1
501,LHand,[     -12061],[     84.034],[     933.12],1
502,Hips,[          0],[          0],[          0],0
502,RHip,[     -12674],[        272],[     829.88],1
502,RKnee,[     -12761],[      257.3],[     464.37],1
502,RAnkle,[     -12732],[     99.044],[     154.06],1
502,RFoot,[          0],[          0],[          0],0
502,LHip,[     -12409],[     163.86],[     811.85],1
502,LKnee,[     -12634],[     203.03],[     445.15],1
502,LAnkle,[     -12657],[     13.043],[     197.56],1
