frame,keypoint,X,Y,Z,visible
81,LShoulder,[8058.95231338],[1716.31008242],[1508.90069951],1
81,LElbow,[8105.11011665],[1513.36618017],[1274.04043777],1
81,LHand,[7886.83445279],[1632.91096837],[1064.7436303],1
82,Hips,[7914.34467826],[1924.68833814],[1035.73028601],1
82,RHip,[7952.04842373],[2055.23169702],[1014.83297296],1
82,RKnee,[8045.3253639],[1941.99839899],[619.9425604],1
82,RAnkle,[8343.53667158],[1793.9496891],[387.13806315],1
82,RFoot,[8379.5458281],[1759.63911353],[205.27825415],1
82,LHip,[7847.17791896],[1794.60684006],[1042.82763984],1
82,LKnee,[7675.1142539],[1939.16519453],[590.35273442],1
82,LAnkle,[7618.33945274],[2006.38514946],[186.68971134],1
82,LFoot,[7473.02564938],[2061.42287522],[162.66194949],1
82,Spine,[7890.25213397],[1956.68889637],[1321.95958153],1
82,Neck,[7826.66700769],[1988.44470112],[1604.35324503],1
82,Head,[7777.57538602],[2001.80335976],[1779.14313175],1
82,RShoulder,[7852.8261449],[2167.59994494],[1536.89888299],1
82,RElbow,[7862.326641],[2302.62098407],[1252.39795747],1
82,RHand,[7576.84032805],[2438.01550057],[1229.74457467],1
82,LShoulder,[7822.2013288],[1796.81537538],[1599.49563172],1
82,LElbow,[7934.70700465],[1641.53776461],[1384.71254845],1
82,LHand,[7735.75799693],[1683.94412904],[1212.4648666],1
83,Hips,[7820.67706286],[1968.04914197],[1037.73572261],1
83,RHip,[7858.05117291],[2099.54206239],[1016.30148504],1
83,RKnee,[7956.35201536],[1982.939668],[622.18492033],1
83,RAnkle,[8260.33491517],[1832.82671437],[392.65033711],1
83,RFoot,[8299.86751845],[1796.11859436],[208.19728662],1
83,LHip,[7753.18871273],[1837.00855713],[1045.12095653],1
83,LKnee,[7575.9095196],[1983.50193646],[591.91859526],1
83,LAnkle,[7509.67436043],[2056.27562949],[183.59684298],1
83,LFoot,[7359.49926384],[2112.85668124],[163.75582154],1
83,Spine,[7797.92945274],[2000.07457625],[1324.07545108],1
83,Neck,[7735.35981268],[2031.22339158],[1606.94493601],1
83,Head,[7686.56668443],[2043.91597666],[1782.20048872],1
83,RShoulder,[7758.52021749],[2212.74841761],[1538.92017169],1
83,RElbow,[7763.52893656],[2350.38025952],[1250.64867294],1
83,RHand,[7474.71980047],[2489.25755988],[1230.26458576],1
83,LShoulder,[7733.44183584],[1837.79435448],[1602.88586322],1
83,LElbow,[7850.77030153],[1678.69439986],[1389.61562342],1
83,LHand,[7648.98417123],[1719.27984627],[1210.96092583],1
84,Hips,[7727.00944746],[2011.4099458],[1039.74115921],1
84,RHip,[7764.05392208],[2143.85242776],[1017.76999711],1
84,RKnee,[7867.37866683],[2023.88093702],[624.42728027],1
84,RAnkle,[8177.13315877],[1871.70373965],[398.16261108],1
84,RFoot,[8220.18920881],[1832.59807519],[211.11631908],1
84,LHip,[7659.19950649],[1879.41027419],[1047.41427322],1
84,LKnee,[7476.70478531],[2027.8386784],[593.4844561],1
84,LAnkle,[7401.00926811],[2106.16610951],[180.50397461],1
84,LFoot,[7245.97287831],[2164.29048727],[164.8496936],1
84,Spine,[7705.60677151],[2043.46025613],[1326.19132063],1
84,Neck,[7644.05261767],[2074.00208204],[1609.536627],1
84,Head,[7595.55798284],[2086.02859357],[1785.2578457],1
84,RShoulder,[7664.21429007],[2257.89689028],[1540.94146039],1
84,RElbow,[7664.73123212],[2398.13953498],[1248.89938842],1
84,RHand,[7372.59927289],[2540.4996192],[1230.78459685],1
84,LShoulder,[7644.68234288],[1878.77333359],[1606.27609473],1
84,LElbow,[7766.83359842],[1715.85103511],[1394.51869838],1
84,LHand,[7562.21034554],[1754.61556349],[1209.45698505],1
85,Hips,[7633.34183206],[2054.77074962],[1041.7465958],1
85,RHip,[7670.05667125],[2188.16279313],[1019.23850918],1
85,RKnee,[7778.4053183],[2064.82220603],[626.6696402],1
85,RAnkle,[8093.93140236],[1910.58076493],[403.67488504],1
85,RFoot,[8140.51089917],[1869.07755602],[214.03535155],1
85,LHip,[7565.21030025],[1921.81199125],[1049.70758992],1
85,LKnee,[7377.50005101],[2072.17542033],[595.05031694],1
85,LAnkle,[7292.3441758],[2156.05658954],[177.41110625],1
85,LFoot,[7132.44649277],[2215.72429329],[165.94356566],1
85,Spine,[7613.28409028],[2086.84593602],[1328.30719019],1
85,Neck,[7552.74542266],[2116.7807725],[1612.12831798],1
85,Head,[7504.54928125],[2128.14121048],[1788.31520267],1
85,RShoulder,[7569.90836265],[2303.04536295],[1542.96274909],1
85,RElbow,[7565.93352768],[2445.89881043],[1247.15010389],1
85,RHand,[7270.47874531],[2591.74167851],[1231.30460795],1
85,LShoulder,[7555.92284992],[1919.7523127],[1609.66632623],1
85,LElbow,[7682.8968953],[1753.00767036],[1399.42177335],1
85,LHand,[7475.43651984],[1789.95128071],[1207.95304427],1
86,Hips,[7539.67421666],[2098.13155345],[1043.7520324],1
86,RHip,[7576.05942042],[2232.47315849],[1020.70702126],1
86,RKnee,[7689.43196976],[2105.76347505],[628.91200013],1
86,RAnkle,[8010.72964595],[1949.45779021],[409.187159],1
86,RFoot,[8060.83258952],[1905.55703685],[216.95438401],1
86,LHip,[7471.22109401],[1964.21370832],[1052.00090661],1
86,LKnee,[7278.29531671],[2116.51216226],[596.61617779],1
86,LAnkle,[7183.67908349],[2205.94706956],[174.31823788],1
86,LFoot,[7018.92010723],[2267.15809931],[167.03743772],1
86,Spine,[7520.96140905],[2130.2316159],[1330.42305974],1
86,Neck,[7461.43822765],[2159.55946296],[1614.72000897],1
86,Head,[7413.54057965],[2170.25382738],[1791.37255964],1
86,RShoulder,[7475.60243523],[2348.19383561],[1544.9840378],1
86,RElbow,[7467.13582324],[2493.65808588],[1245.40081936],1
86,RHand,[7168.35821773],[2642.98373782],[1231.82461904],1
86,LShoulder,[7467.16335696],[1960.73129181],[1613.05655774],1
86,LElbow,[7598.96019219],[1790.16430561],[1404.32484832],1
86,LHand,[7388.66269415],[1825.28699793],[1206.4491035],1
87,Hips,[7252.44228681],[2214.5913361],[929.17792101],1
87,RHip,[7268.4366152],[2353.6116201],[936.34508062],1
87,RKnee,[7115.01939751],[2367.43516264],[559.99341498],1
87,RAnkle,[7327.03733997],[2267.43165963],[306.73483576],1
87,RFoot,[7322.05855108],[2304.38581802],[159.36768687],1
87,LHip,[7204.1133494],[2071.44582088],[922.07753355],1
87,LKnee,[7266.09083257],[2118.43566504],[509.5943591],1
87,LAnkle,[7510.70905352],[2072.36943031],[225.90861882],1
87,LFoot,[7375.7523665],[2097.9876833],[70.35345555],1
87,Spine,[7224.92820813],[2230.57264826],[1228.10878326],1
87,Neck,[7163.68024007],[2257.23054818],[1517.08012836],1
87,Head,[7128.11427372],[2275.86067246],[1690.07736248],1
87,RShoulder,[7229.77086196],[2417.02554425],[1460.42291352],1
87,RElbow,[7282.90186103],[2557.32696585],[1194.95075341],1
87,RHand,[7111.93626536],[2703.91697355],[1309.31117678],1
87,LShoulder,[7096.39745974],[2074.79947373],[1504.05472262],1
87,LElbow,[7126.4855501],[1888.21041959],[1322.84925648],1
87,LHand,[6907.13944559],[2062.95305578],[1178.18632745],1
88,Hips,[7151.73839947],[2260.60936677],[926.9455651],1
88,RHip,[7166.67384469],[2400.71476977],[934.69356302],1
88,RKnee,[7008.39980879],[2416.40022082],[559.64899768],1
88,RAnkle,[7222.00710338],[2316.4541567],[308.32247998],1
88,RFoot,[7218.42139969],[2354.03708735],[160.0872707],1
88,LHip,[7103.83109728],[2116.20419285],[919.56463074],1
88,LKnee,[7170.04865135],[2161.23063991],[507.93996209],1
88,LAnkle,[7417.8819474],[2115.590646],[224.80354564],1
88,LFoot,[7279.32402582],[2141.40228754],[67.89299698],1
88,Spine,[7125.20042944],[2276.02871673],[1226.42850419],1
88,Neck,[7064.86833573],[2302.00463649],[1516.02829344],1
88,Head,[7030.03828218],[2320.28137315],[1689.34139138],1
88,RShoulder,[7129.95681363],[2463.03492813],[1459.29683797],1
88,RElbow,[7180.99845632],[2605.66457261],[1191.43114286],1
88,RHand,[7011.47693035],[2755.51131759],[1312.62900498],1
88,LShoulder,[6997.38672934],[2118.43532431],[1503.35938109],1
88,LElbow,[7028.42507317],[1927.58045317],[1324.6123736],1
88,LHand,[6806.01605193],[2105.64369946],[1175.7096741],1
89,Hips,[7051.03451214],[2306.62739745],[924.71320919],1
89,RHip,[7064.91107419],[2447.81791943],[933.04204542],1
89,RKnee,[6901.78022006],[2465.365279],[559.30458039],1
89,RAnkle,[7116.9768668],[2365.47665376],[309.9101242],1
89,RFoot,[7114.78424829],[2403.68835669],[160.80685453],1
89,LHip,[7003.54884516],[2160.96256483],[917.05172793],1
89,LKnee,[7074.00647013],[2204.02561478],[506.28556508],1
89,LAnkle,[7325.05484127],[2158.8118617],[223.69847247],1
89,LFoot,[7182.89568514],[2184.81689178],[65.43253841],1
89,Spine,[7025.47265076],[2321.4847852],[1224.74822512],1
89,Neck,[6966.05643139],[2346.77872479],[1514.97645852],1
89,Head,[6931.96229065],[2364.70207384],[1688.60542028],1
89,RShoulder,[7030.14276529],[2509.04431201],[1458.17076243],1
89,RElbow,[7079.09505161],[2654.00217937],[1187.91153232],1
89,RHand,[6911.01759535],[2807.10566164],[1315.94683319],1
89,LShoulder,[6898.37599894],[2162.0711749],[1502.66403955],1
89,LElbow,[6930.36459624],[1966.95048674],[1326.37549071],1
89,LHand,[6704.89265828],[2148.33434313],[1173.23302075],1
90,Hips,[6950.3306248],[2352.64542812],[922.48085328],1
90,RHip,[6963.14830368],[2494.92106909],[931.39052782],1
90,RKnee,[6795.16063134],[2514.33033718],[558.96016309],1
90,RAnkle,[7011.94663022],[2414.49915083],[311.49776843],1
90,RFoot,[7011.1470969],[2453.33962603],[161.52643837],1
90,LHip,[6903.26659303],[2205.7209368],[914.53882512],1
90,LKnee,[6977.96428892],[2246.82058965],[504.63116807],1
90,LAnkle,[7232.22773515],[2202.03307739],[222.59339929],1
90,LFoot,[7086.46734446],[2228.23149601],[62.97207984],1
90,Spine,[6925.74487207],[2366.94085368],[1223.06794605],1
90,Neck,[6867.24452704],[2391.5528131],[1513.9246236],1
90,Head,[6833.88629911],[2409.12277453],[1687.86944919],1
90,RShoulder,[6930.32871695],[2555.05369589],[1457.04468689],1
90,RElbow,[6977.19164691],[2702.33978613],[1184.39192177],1
90,RHand,[6810.55826035],[2858.70000569],[1319.2646614],1
90,LShoulder,[6799.36526853],[2205.70702549],[1501.96869802],1
90,LElbow,[6832.30411931],[2006.32052032],[1328.13860783],1
90,LHand,[6603.76926462],[2191.02498681],[1170.75636741],1
91,Hips,[6849.62673747],[2398.6634588],[920.24849736],1
91,RHip,[6861.38553318],[2542.02421875],[929.73901022],1
91,RKnee,[6688.54104261],[2563.29539536],[558.6157458],1
91,RAnkle,[6906.91639364],[2463.5216479],[313.08541265],1
91,RFoot,[6907.50994551],[2502.99089536],[162.2460222],1
91,LHip,[6802.98434091],[2250.47930878],[912.02592231],1
91,LKnee,[6881.9221077],[2289.61556453],[502.97677106],1
91,LAnkle,[7139.40062902],[2245.25429308],[221.48832611],1
91,LFoot,[6990.03900378],[2271.64610025],[60.51162127],1
91,Spine,[6826.01709339],[2412.39692215],[1221.38766698],1
91,Neck,[6768.4326227],[2436.32690141],[1512.87278868],1
91,Head,[6735.81030758],[2453.54347522],[1687.13347809],1
91,RShoulder,[6830.51466862],[2601.06307977],[1455.91861134],1
91,RElbow,[6875.2882422],[2750.6773929],[1180.87231123],1
91,RHand,[6710.09892534],[2910.29434973],[1322.58248961],1
91,LShoulder,[6700.35453813],[2249.34287607],[1501.27335649],1
91,LElbow,[6734.24364239],[2045.6905539],[1329.90172494],1
91,LHand,[6502.64587097],[2233.71563049],[1168.27971406],1
92,Hips,[6597.69611705],[2499.27410776],[963.94547603],1
92,RHip,[6631.70587975],[2645.74364121],[959.29102809],1
92,RKnee,[6489.78734159],[2634.77844154],[531.25834279],1
92,RAnkle,[6453.76533054],[2582.60783399],[159.33861053],1
92,RFoot,[6298.93691354],[2645.59428101],[83.51933819],1
92,LHip,[6550.51689607],[2353.17404074],[967.2568072],1
92,LKnee,[6578.84781973],[2386.38024995],[536.31725421],1
92,LAnkle,[6931.5721275],[2253.31181412],[447.94529085],1
92,LFoot,[7030.16629787],[2192.96545907],[287.25070951],1
92,Spine,[6560.20152211],[2529.94951318],[1251.22652112],1
92,Neck,[6526.07307662],[2564.52421157],[1530.14465433],1
92,Head,[6494.7077351],[2589.88247839],[1705.26597618],1
92,RShoulder,[6633.86142872],[2725.6223003],[1477.62743462],1
92,RElbow,[6618.6996164],[2811.1838924],[1165.19618263],1
92,RHand,[6439.27969188],[2919.58622554],[1288.23258522],1
92,LShoulder,[6446.87863694],[2385.41380642],[1523.92381409],1
92,LElbow,[6512.07839115],[2208.11949678],[1294.43144497],1
92,LHand,[6376.3975568],[2398.48631287],[1145.43344601],1
93,Hips,[6491.49946637],[2547.27501757],[963.38133685],1
93,RHip,[6525.29699178],[2694.90317193],[958.77286589],1
93,RKnee,[6379.82131493],[2684.56138408],[529.93277663],1
93,RAnkle,[6336.09086579],[2634.17514079],[155.28429359],1
93,RFoot,[6176.95979512],[2698.62169931],[81.35332409],1
93,LHip,[6444.70706802],[2400.03674115],[966.84123834],1
93,LKnee,[6475.28594708],[2431.13547908],[535.93391947],1
93,LAnkle,[6834.56801221],[2295.25583596],[455.10558449],1
93,LFoot,[6938.69784603],[2231.94539574],[293.11509434],1
93,Spine,[6454.44120592],[2578.02422671],[1250.6910604],1
93,Neck,[6422.0473241],[2612.32834626],[1529.75836147],1
93,Head,[6391.43682105],[2637.6417785],[1705.21533389],1
93,RShoulder,[6530.53004749],[2774.48472249],[1477.33075407],1
93,RElbow,[6511.17783129],[2859.96349012],[1161.2350306],1
93,RHand,[6332.63265059],[2969.64408564],[1290.18226947],1
93,LShoulder,[6342.25751867],[2432.40702649],[1524.07642415],1
93,LElbow,[6409.51025779],[2251.95919953],[1294.84219379],1
93,LHand,[6274.36159141],[2445.61107179],[1142.21694019],1
94,Hips,[6385.30281568],[2595.27592737],[962.81719766],1
94,RHip,[6418.8881038],[2744.06270264],[958.2547037],1
94,RKnee,[6269.85528828],[2734.34432662],[528.60721046],1
94,RAnkle,[6218.41640105],[2685.7424476],[151.22997666],1
94,RFoot,[6054.9826767],[2751.6491176],[79.18730999],1
94,LHip,[6338.89723998],[2446.89944156],[966.42566947],1
94,LKnee,[6371.72407444],[2475.89070821],[535.55058474],1
94,LAnkle,[6737.56389692],[2337.19985781],[462.26587813],1
94,LFoot,[6847.22939419],[2270.9253324],[298.97947916],1
94,Spine,[6348.68088972],[2626.09894024],[1250.15559969],1
94,Neck,[6318.02157159],[2660.13248095],[1529.37206861],1
94,Head,[6288.16590699],[2685.40107861],[1705.16469159],1
94,RShoulder,[6427.19866627],[2823.34714469],[1477.03407352],1
94,RElbow,[6403.65604619],[2908.74308784],[1157.27387856],1
94,RHand,[6225.98560931],[3019.70194574],[1292.13195372],1
94,LShoulder,[6237.6364004],[2479.40024655],[1524.22903422],1
94,LElbow,[6306.94212443],[2295.79890229],[1295.25294261],1
94,LHand,[6172.32562602],[2492.73583071],[1139.00043437],1
95,Hips,[6279.106165],[2643.27683718],[962.25305848],1
95,RHip,[6312.47921583],[2793.22223335],[957.73654151],1
95,RKnee,[6159.88926163],[2784.12726915],[527.2816443],1
95,RAnkle,[6100.74193631],[2737.3097544],[147.17565973],1
95,RFoot,[5933.00555828],[2804.6765359],[77.02129589],1
95,LHip,[6233.08741193],[2493.76214197],[966.0101006],1
95,LKnee,[6268.1622018],[2520.64593735],[535.16725],1
95,LAnkle,[6640.55978164],[2379.14387965],[469.42617176],1
95,LFoot,[6755.76094235],[2309.90526907],[304.84386399],1
95,Spine,[6242.92057353],[2674.17365376],[1249.62013897],1
95,Neck,[6213.99581907],[2707.93661564],[1528.98577574],1
95,Head,[6184.89499293],[2733.16037872],[1705.11404929],1
95,RShoulder,[6323.86728504],[2872.20956689],[1476.73739297],1
95,RElbow,[6296.13426108],[2957.52268555],[1153.31272653],1
95,RHand,[6119.33856802],[3069.75980584],[1294.08163797],1
95,LShoulder,[6133.01528213],[2526.39346662],[1524.38164428],1
95,LElbow,[6204.37399108],[2339.63860504],[1295.66369143],1
95,LHand,[6070.28966063],[2539.86058962],[1135.78392854],1
96,Hips,[6172.90951432],[2691.27774698],[961.68891929],1
96,RHip,[6206.07032786],[2842.38176406],[957.21837932],1
96,RKnee,[6049.92323497],[2833.91021169],[525.95607814],1
96,RAnkle,[5983.06747157],[2788.87706121],[143.12134279],1
96,RFoot,[5811.02843986],[2857.7039542],[74.85528179],1
96,LHip,[6127.27758388],[2540.62484238],[965.59453174],1
96,LKnee,[6164.60032915],[2565.40116648],[534.78391527],1
96,LAnkle,[6543.55566635],[2421.0879015],[476.5864654],1
96,LFoot,[6664.29249051],[2348.88520573],[310.70824882],1
96,Spine,[6137.16025733],[2722.24836729],[1249.08467826],1
96,Neck,[6109.97006656],[2755.74075033],[1528.59948288],1
96,Head,[6081.62407887],[2780.91967882],[1705.063407],1
96,RShoulder,[6220.53590381],[2921.07198908],[1476.44071242],1
96,RElbow,[6188.61247597],[3006.30228327],[1149.3515745],1
96,RHand,[6012.69152673],[3119.81766595],[1296.03132222],1
96,LShoulder,[6028.39416386],[2573.38668669],[1524.53425435],1
96,LElbow,[6101.80585772],[2383.47830779],[1296.07444026],1
96,LHand,[5968.25369523],[2586.98534854],[1132.56742272],1
97,Hips,[5989.82623521],[2781.10165994],[1015.54496693],1
97,RHip,[6045.95572003],[2934.53219982],[972.21560151],1
97,RKnee,[6133.77329524],[2776.3261621],[603.14449874],1
97,RAnkle,[6324.94425482],[2667.06437522],[265.07386816],1
97,RFoot,[6292.64419769],[2659.56075454],[85.60629948],1
97,LHip,[5929.25836788],[2652.27118435],[1026.96823046],1
97,LKnee,[5760.45308893],[2774.1816908],[622.70036777],1
97,LAnkle,[5814.14066837],[2799.11366431],[202.06409531],1
97,LFoot,[5709.39377582],[2814.4308598],[97.92514595],1
97,Spine,[5949.38247282],[2822.99110876],[1263.51092621],1
97,Neck,[5886.76427407],[2837.06462164],[1551.21672102],1
97,Head,[5868.11458705],[2832.28875463],[1740.08877355],1
97,RShoulder,[5948.02273292],[3011.22402508],[1485.95434326],1
97,RElbow,[5914.91234453],[3081.6175254],[1194.1649338],1
97,RHand,[5820.19177533],[3182.71835835],[967.67481521],1
97,LShoulder,[5894.78608351],[2612.90193398],[1567.39715869],1
97,LElbow,[6045.40347795],[2474.92509898],[1385.5146863],1
97,LHand,[5846.81744768],[2563.03168581],[1200.98297486],1
98,Hips,[5880.83848497],[2830.62080728],[1016.95636188],1
98,RHip,[5937.59723414],[2985.25236465],[972.26067096],1
98,RKnee,[6030.84308228],[2822.21152233],[604.66910767],1
98,RAnkle,[6223.95218736],[2712.3377291],[265.59378797],1
98,RFoot,[6192.57840299],[2703.47030393],[83.90919295],1
98,LHip,[5820.10120121],[2701.48562779],[1028.79570438],1
98,LKnee,[5645.9795181],[2824.89128335],[625.52244731],1
98,LAnkle,[5694.17909265],[2853.25795576],[198.99888717],1
98,LFoot,[5586.5815147],[2868.89576968],[95.85230012],1
98,Spine,[5840.64479992],[2872.97775044],[1263.51859789],1
98,Neck,[5778.41210794],[2886.08557288],[1551.66549072],1
98,Head,[5760.84184782],[2880.17909499],[1741.31144281],1
98,RShoulder,[5838.54979981],[3061.58532199],[1486.01379168],1
98,RElbow,[5801.35803703],[3131.36040668],[1191.97436944],1
98,RHand,[5710.42815233],[3233.24243246],[957.63389095],1
98,LShoulder,[5789.11269518],[2659.62369246],[1569.10021628],1
98,LElbow,[5944.51123046],[2520.49301021],[1389.15733896],1
98,LHand,[5744.07722305],[2607.57619177],[1200.36681982],1
99,Hips,[5771.85073474],[2880.13995462],[1018.36775683],1
99,RHip,[5829.23874825],[3035.97252948],[972.30574042],1
99,RKnee,[5927.91286931],[2868.09688255],[606.19371659],1
99,RAnkle,[6122.96011991],[2757.61108299],[266.11370778],1
99,RFoot,[6092.51260829],[2747.37985332],[82.21208641],1
99,LHip,[5710.94403454],[2750.70007124],[1030.6231783],1
99,LKnee,[5531.50594727],[2875.60087589],[628.34452685],1
99,LAnkle,[5574.21751693],[2907.40224721],[195.93367903],1
99,LFoot,[5463.76925358],[2923.36067956],[93.77945429],1
99,Spine,[5731.90712701],[2922.96439211],[1263.52626957],1
99,Neck,[5670.05994182],[2935.10652412],[1552.11426041],1
99,Head,[5653.5691086],[2928.06943535],[1742.53411208],1
99,RShoulder,[5729.07686671],[3111.94661889],[1486.0732401],1
99,RElbow,[5687.80372953],[3181.10328796],[1189.78380508],1
99,RHand,[5600.66452932],[3283.76650657],[947.59296668],1
99,LShoulder,[5683.43930686],[2706.34545093],[1570.80327388],1
99,LElbow,[5843.61898297],[2566.06092144],[1392.79999162],1
99,LHand,[5641.33699841],[2652.12069773],[1199.75066479],1
100,Hips,[5662.86298451],[2929.65910196],[1019.77915178],1
100,RHip,[5720.88026236],[3086.69269431],[972.35080987],1
100,RKnee,[5824.98265635],[2913.98224277],[607.71832552],1
100,RAnkle,[6021.96805245],[2802.88443687],[266.63362758],1
100,RFoot,[5992.44681358],[2791.28940272],[80.51497987],1
100,LHip,[5601.78686786],[2799.91451468],[1032.45065221],1
100,LKnee,[5417.03237644],[2926.31046844],[631.16660639],1
100,LAnkle,[5454.25594122],[2961.54653865],[192.86847089],1
100,LFoot,[5340.95699246],[2977.82558943],[91.70660846],1
100,Spine,[5623.16945411],[2972.95103379],[1263.53394124],1
100,Neck,[5561.70777569],[2984.12747536],[1552.56303011],1
100,Head,[5546.29636937],[2975.95977571],[1743.75678134],1
100,RShoulder,[5619.60393361],[3162.30791579],[1486.13268852],1
100,RElbow,[5574.24942203],[3230.84616923],[1187.59324072],1
100,RHand,[5490.90090632],[3334.29058069],[937.55204242],1
100,LShoulder,[5577.76591853],[2753.06720941],[1572.50633147],1
100,LElbow,[5742.72673549],[2611.62883266],[1396.44264428],1
100,LHand,[5538.59677378],[2696.66520369],[1199.13450975],1
101,Hips,[5553.87523428],[2979.1782493],[1021.19054673],1
101,RHip,[5612.52177647],[3137.41285915],[972.39587933],1
101,RKnee,[5722.05244339],[2959.86760299],[609.24293445],1
101,RAnkle,[5920.97598499],[2848.15779075],[267.15354739],1
101,RFoot,[5892.38101888],[2835.19895211],[78.81787334],1
101,LHip,[5492.62970119],[2849.12895813],[1034.27812613],1
101,LKnee,[5302.55880561],[2977.02006099],[633.98868593],1
101,LAnkle,[5334.2943655],[3015.6908301],[189.80326275],1
101,LFoot,[5218.14473135],[3032.29049931],[89.63376263],1
101,Spine,[5514.43178121],[3022.93767546],[1263.54161292],1
101,Neck,[5453.35560956],[3033.14842659],[1553.01179981],1
101,Head,[5439.02363014],[3023.85011607],[1744.9794506],1
101,RShoulder,[5510.13100051],[3212.66921269],[1486.19213694],1
101,RElbow,[5460.69511454],[3280.58905051],[1185.40267636],1
101,RHand,[5381.13728332],[3384.8146548],[927.51111815],1
101,LShoulder,[5472.09253021],[2799.78896789],[1574.20938907],1
101,LElbow,[5641.834488],[2657.19674389],[1400.08529694],1
101,LHand,[5435.85654914],[2741.20970965],[1198.51835471],1
102,Hips,[5374.5540123],[3076.11391069],[921.75014448],1
102,RHip,[5416.94224091],[3199.60473299],[916.32655178],1
102,RKnee,[5349.37036365],[3195.84561227],[494.25791714],1
102,RAnkle,[5664.53677777],[3063.09594168],[374.57576429],1
102,RFoot,[5755.10753384],[3053.4749698],[194.69461065],1
102,LHip,[5308.4480247],[2933.91940368],[922.28840691],1
102,LKnee,[5234.02347121],[3065.33215937],[477.18495936],1
102,LAnkle,[5350.54787195],[3057.04280635],[134.4526723],1
102,LFoot,[5205.59758226],[3090.88493251],[43.44755843],1
102,Spine,[5332.97135266],[3080.51704933],[1205.67365685],1
102,Neck,[5266.99515868],[3098.25858495],[1479.72343866],1
102,Head,[5238.99355624],[3102.15706563],[1671.63303991],1
102,RShoulder,[5344.4007371],[3271.73810821],[1417.95897178],1
102,RElbow,[5326.72744793],[3404.28767237],[1154.81622975],1
102,RHand,[4979.32397577],[3529.91320401],[1120.70479465],1
102,LShoulder,[5220.52685376],[2904.21636363],[1462.99177223],1
102,LElbow,[5236.26846477],[2701.09714744],[1266.59597442],1
102,LHand,[5045.96500843],[2812.27255825],[1135.6796547],1
103,Hips,[5263.01398825],[3127.35371713],[919.50181105],1
103,RHip,[5305.4186617],[3250.74118529],[914.33533178],1
103,RKnee,[5236.65134584],[3248.62908914],[491.55460354],1
103,RAnkle,[5557.90381621],[3114.5261226],[378.97497412],1
103,RFoot,[5653.69153969],[3103.71196133],[197.26404516],1
103,LHip,[5196.56835496],[2984.42483556],[919.98566181],1
103,LKnee,[5121.21691547],[3117.4062785],[474.2145086],1
103,LAnkle,[5235.52929393],[3110.72288794],[129.49012268],1
103,LFoot,[5086.7866416],[3145.49969528],[39.77391902],1
103,Spine,[5221.59470317],[3130.77921745],[1203.58112721],1
103,Neck,[5155.81221372],[3147.86338426],[1477.49642193],1
103,Head,[5128.35482197],[3151.15116944],[1670.14973282],1
103,RShoulder,[5232.88632776],[3322.41538804],[1415.54020541],1
103,RElbow,[5212.43237674],[3456.71427302],[1151.59523045],1
103,RHand,[4858.96240066],[3583.86921389],[1118.03888457],1
103,LShoulder,[5109.55929953],[2953.03215478],[1460.59714384],1
103,LElbow,[5124.32015985],[2746.60454785],[1265.26235701],1
103,LHand,[4932.80458457],[2857.77936665],[1132.80555662],1
104,Hips,[5151.47396419],[3178.59352356],[917.25347763],1
104,RHip,[5193.89508248],[3301.87763759],[912.34411179],1
104,RKnee,[5123.93232803],[3301.41256601],[488.85128994],1
104,RAnkle,[5451.27085465],[3165.95630352],[383.37418394],1
104,RFoot,[5552.27554555],[3153.94895287],[199.83347967],1
104,LHip,[5084.68868522],[3034.93026745],[917.6829167],1
104,LKnee,[5008.41035972],[3169.48039763],[471.24405783],1
104,LAnkle,[5120.51071591],[3164.40296953],[124.52757307],1
104,LFoot,[4967.97570094],[3200.11445806],[36.10027961],1
104,Spine,[5110.21805367],[3181.04138558],[1201.48859757],1
104,Neck,[5044.62926876],[3197.46818357],[1475.26940521],1
104,Head,[5017.7160877],[3200.14527326],[1668.66642574],1
104,RShoulder,[5121.37191842],[3373.09266786],[1413.12143903],1
104,RElbow,[5098.13730555],[3509.14087368],[1148.37423115],1
104,RHand,[4738.60082554],[3637.82522377],[1115.37297449],1
104,LShoulder,[4998.59174529],[3001.84794592],[1458.20251545],1
104,LElbow,[5012.37185493],[2792.11194826],[1263.92873959],1
104,LHand,[4819.64416071],[2903.28617505],[1129.93145855],1
105,Hips,[5039.93394013],[3229.83332999],[915.0051442],1
105,RHip,[5082.37150327],[3353.01408989],[910.35289179],1
105,RKnee,[5011.21331023],[3354.19604288],[486.14797635],1
105,RAnkle,[5344.63789309],[3217.38648444],[387.77339377],1
105,RFoot,[5450.8595514],[3204.1859444],[202.40291418],1
105,LHip,[4972.80901548],[3085.43569933],[915.3801716],1
105,LKnee,[4895.60380398],[3221.55451675],[468.27360706],1
105,LAnkle,[5005.49213789],[3218.08305111],[119.56502346],1
105,LFoot,[4849.16476028],[3254.72922083],[32.4266402],1
105,Spine,[4998.84140417],[3231.3035537],[1199.39606793],1
105,Neck,[4933.44632379],[3247.07298289],[1473.04238848],1
105,Head,[4907.07735342],[3249.13937707],[1667.18311865],1
105,RShoulder,[5009.85750908],[3423.76994768],[1410.70267266],1
105,RElbow,[4983.84223436],[3561.56747433],[1145.15323184],1
105,RHand,[4618.23925043],[3691.78123365],[1112.70706441],1
105,LShoulder,[4887.62419106],[3050.66373707],[1455.80788706],1
