frame,keypoint,X,Y,Z,visible
253,Spine,[          0],[          0],[          0],0
253,Neck,[          0],[          0],[          0],0
253,Head,[     1953.4],[     4573.9],[     1578.9],1
253,RShoulder,[     2103.3],[     4622.2],[     1393.1],1
253,RElbow,[     2171.1],[     4687.4],[     1140.9],1
253,RHand,[     2106.3],[     4787.5],[     957.16],1
253,LShoulder,[     2000.6],[     4304.3],[     1446.6],1
253,LElbow,[     2029.8],[     4149.5],[     1248.5],1
253,LHand,[     1880.6],[     4247.5],[     1098.1],1
254,Hips,[          0],[          0],[          0],0
254,RHip,[     1971.7],[     4602.2],[     878.04],1
254,RKnee,[       1876],[     4635.8],[     481.07],1
254,RAnkle,[     2009.9],[     4547.2],[     192.27],1
254,RFoot,[          0],[          0],[          0],0
254,LHip,[     1900.7],[     4395.3],[     904.39],1
254,LKnee,[     1822.7],[     4451.5],[     530.57],1
254,LAnkle,[       2044],[       4395],[     261.61],1
254,LFoot,[          0],[          0],[          0],0
254,Spine,[          0],[          0],[          0],0
254,Neck,[          0],[          0],[          0],0
254,Head,[       1835],[     4625.8],[       1577],1
254,RShoulder,[     1984.7],[     4673.5],[     1390.9],1
254,RElbow,[     2053.8],[     4737.5],[       1138],1
254,RHand,[       1992],[     4837.3],[      950.6],1
254,LShoulder,[     1881.5],[     4355.3],[       1445],1
254,LElbow,[     1910.7],[     4200.1],[     1246.6],1
254,LHand,[       1763],[     4298.5],[     1094.2],1
255,Hips,[          0],[          0],[          0],0
255,RHip,[     1851.5],[       4654],[     875.77],1
255,RKnee,[     1753.6],[     4689.3],[     478.29],1
255,RAnkle,[     1887.6],[     4600.1],[     190.92],1
255,RFoot,[          0],[          0],[          0],0
255,LHip,[     1780.2],[     4446.7],[     902.63],1
255,LKnee,[     1700.3],[     4503.8],[     529.21],1
255,LAnkle,[       1923],[     4446.6],[     262.37],1
255,LFoot,[          0],[          0],[          0],0
255,Spine,[          0],[          0],[          0],0
255,Neck,[          0],[          0],[          0],0
255,Head,[     1716.6],[     4677.8],[       1575],1
255,RShoulder,[     1866.1],[     4724.9],[     1388.7],1
255,RElbow,[     1936.5],[     4787.5],[     1135.2],1
255,RHand,[     1877.6],[     4887.1],[     944.03],1
255,LShoulder,[     1762.4],[     4406.3],[     1443.4],1
255,LElbow,[     1791.6],[     4250.7],[     1244.7],1
255,LHand,[     1645.4],[     4349.4],[     1090.4],1
256,Hips,[          0],[          0],[          0],0
256,RHip,[     1731.3],[     4705.9],[     873.49],1
256,RKnee,[     1631.2],[     4742.7],[     475.51],1
256,RAnkle,[     1765.4],[     4653.1],[     189.56],1
256,RFoot,[          0],[          0],[          0],0
256,LHip,[     1659.8],[     4498.1],[     900.87],1
256,LKnee,[       1578],[       4556],[     527.84],1
256,LAnkle,[     1802.1],[     4498.2],[     263.13],1
256,LFoot,[          0],[          0],[          0],0
256,Spine,[          0],[          0],[          0],0
256,Neck,[          0],[          0],[          0],0
256,Head,[     1598.1],[     4729.7],[     1573.1],1
256,RShoulder,[     1747.5],[     4776.3],[     1386.5],1
256,RElbow,[     1819.3],[     4837.5],[     1132.3],1
256,RHand,[     1763.2],[     4936.9],[     937.47],1
256,LShoulder,[     1643.3],[     4457.3],[     1441.9],1
256,LElbow,[     1672.5],[     4301.3],[     1242.9],1
256,LHand,[     1527.8],[     4400.4],[     1086.6],1
257,Hips,[          0],[          0],[          0],0
257,RHip,[     1658.2],[     4704.6],[     922.88],1
257,RKnee,[     1773.9],[     4718.7],[     562.63],1
257,RAnkle,[     2022.5],[     4628.1],[     248.73],1
257,RFoot,[          0],[          0],[          0],0
257,LHip,[     1537.6],[     4540.5],[     926.09],1
257,LKnee,[     1355.9],[       4735],[     541.27],1
257,LAnkle,[     1336.1],[     4857.1],[     190.67],1
257,LFoot,[          0],[          0],[          0],0
257,Spine,[          0],[          0],[          0],0
257,Neck,[          0],[          0],[          0],0
257,Head,[     1407.1],[       4653],[     1578.3],1
257,RShoulder,[     1591.9],[     4719.2],[     1427.1],1
257,RElbow,[     1639.2],[     4851.9],[     1180.2],1
257,RHand,[     1559.9],[     5026.8],[      966.9],1
257,LShoulder,[     1521.6],[     4411.4],[     1447.4],1
257,LElbow,[     1590.6],[     4263.6],[     1213.5],1
257,LHand,[     1567.4],[     4222.3],[     961.32],1
258,Hips,[          0],[          0],[          0],0
258,RHip,[     1539.7],[     4754.5],[     922.48],1
258,RKnee,[     1661.1],[     4769.4],[     563.11],1
258,RAnkle,[       1914],[     4678.2],[     249.57],1
258,RFoot,[          0],[          0],[          0],0
258,LHip,[       1417],[     4591.6],[      925.3],1
258,LKnee,[     1229.9],[     4791.9],[     540.44],1
258,LAnkle,[     1202.6],[     4919.8],[     188.78],1
258,LFoot,[          0],[          0],[          0],0
258,Spine,[          0],[          0],[          0],0
258,Neck,[          0],[          0],[          0],0
258,Head,[       1286],[     4700.2],[     1576.6],1
258,RShoulder,[     1471.9],[     4766.7],[     1426.4],1
258,RElbow,[     1519.7],[     4900.6],[     1179.1],1
258,RHand,[     1442.3],[     5078.1],[     961.64],1
258,LShoulder,[     1402.4],[     4458.9],[     1446.1],1
258,LElbow,[     1472.8],[       4311],[     1210.6],1
258,LHand,[     1455.5],[     4264.9],[     953.08],1
259,Hips,[          0],[          0],[          0],0
259,RHip,[     1421.2],[     4804.4],[     922.08],1
259,RKnee,[     1548.3],[       4820],[     563.59],1
259,RAnkle,[     1805.6],[     4728.3],[     250.41],1
259,RFoot,[          0],[          0],[          0],0
259,LHip,[     1296.5],[     4642.7],[     924.52],1
259,LKnee,[       1104],[     4848.7],[     539.61],1
259,LAnkle,[     1069.2],[     4982.5],[     186.88],1
259,LFoot,[          0],[          0],[          0],0
259,Spine,[          0],[          0],[          0],0
259,Neck,[          0],[          0],[          0],0
259,Head,[     1164.9],[     4747.5],[     1574.9],1
259,RShoulder,[       1352],[     4814.1],[     1425.7],1
259,RElbow,[     1400.1],[     4949.3],[     1178.1],1
259,RHand,[     1324.7],[     5129.3],[     956.38],1
259,LShoulder,[     1283.2],[     4506.4],[     1444.8],1
259,LElbow,[       1355],[     4358.4],[     1207.8],1
259,LHand,[     1343.6],[     4307.6],[     944.83],1
260,Hips,[          0],[          0],[          0],0
260,RHip,[     1302.7],[     4854.3],[     921.68],1
260,RKnee,[     1435.5],[     4870.7],[     564.07],1
260,RAnkle,[     1697.1],[     4778.5],[     251.25],1
260,RFoot,[          0],[          0],[          0],0
260,LHip,[       1176],[     4693.7],[     923.74],1
260,LKnee,[     978.02],[     4905.6],[     538.78],1
260,LAnkle,[     935.69],[     5045.2],[     184.99],1
260,LFoot,[          0],[          0],[          0],0
260,Spine,[          0],[          0],[          0],0
260,Neck,[          0],[          0],[          0],0
260,Head,[     1043.9],[     4794.8],[     1573.2],1
260,RShoulder,[       1232],[     4861.5],[     1425.1],1
260,RElbow,[     1280.6],[     4998.1],[       1177],1
260,RHand,[     1207.1],[     5180.5],[     951.12],1
260,LShoulder,[     1163.9],[       4554],[     1443.5],1
260,LElbow,[     1237.3],[     4405.8],[     1204.9],1
260,LHand,[     1231.7],[     4350.3],[     936.59],1
261,Hips,[          0],[          0],[          0],0
261,RHip,[     1184.2],[     4904.2],[     921.28],1
261,RKnee,[     1322.7],[     4921.3],[     564.55],1
261,RAnkle,[     1588.7],[     4828.6],[     252.09],1
261,RFoot,[          0],[          0],[          0],0
261,LHip,[     1055.5],[     4744.8],[     922.95],1
261,LKnee,[     852.07],[     4962.5],[     537.95],1
261,LAnkle,[     802.22],[     5107.9],[     183.09],1
261,LFoot,[          0],[          0],[          0],0
261,Spine,[          0],[          0],[          0],0
261,Neck,[          0],[          0],[          0],0
261,Head,[     922.81],[       4842],[     1571.5],1
261,RShoulder,[     1112.1],[       4909],[     1424.4],1
261,RElbow,[       1161],[     5046.8],[       1176],1
261,RHand,[     1089.5],[     5231.8],[     945.87],1
261,LShoulder,[     1044.7],[     4601.5],[     1442.2],1
261,LElbow,[     1119.5],[     4453.2],[       1202],1
261,LHand,[     1119.8],[     4392.9],[     928.35],1
262,Hips,[          0],[          0],[          0],0
262,RHip,[     1045.9],[     4871.1],[     872.65],1
262,RKnee,[     1002.9],[     4997.6],[     534.58],1
262,RAnkle,[     1213.2],[     5048.2],[     193.62],1
262,RFoot,[          0],[          0],[          0],0
262,LHip,[     998.73],[       4685],[     854.38],1
262,LKnee,[     956.24],[     4876.5],[     499.22],1
262,LAnkle,[       1170],[     4986.8],[     156.14],1
262,LFoot,[          0],[          0],[          0],0
262,Spine,[          0],[          0],[          0],0
262,Neck,[          0],[          0],[          0],0
262,Head,[     798.06],[     4716.6],[     1530.7],1
262,RShoulder,[     1001.8],[     4847.5],[       1421],1
262,RElbow,[     1207.1],[     4995.2],[       1266],1
262,RHand,[     1311.1],[     5114.4],[     1136.4],1
262,LShoulder,[     937.85],[     4539.7],[     1379.2],1
262,LElbow,[     994.78],[     4423.6],[     1123.3],1
262,LHand,[     867.51],[     4481.6],[      910.4],1
263,Hips,[          0],[          0],[          0],0
263,RHip,[     926.67],[       4918],[      870.5],1
263,RKnee,[     882.55],[     5049.2],[     533.96],1
263,RAnkle,[     1095.1],[     5104.4],[     192.31],1
263,RFoot,[          0],[          0],[          0],0
263,LHip,[     880.52],[     4732.1],[     851.14],1
263,LKnee,[     838.63],[     4928.1],[     497.02],1
263,LAnkle,[     1054.7],[     5042.9],[     153.34],1
263,LFoot,[          0],[          0],[          0],0
263,Spine,[          0],[          0],[          0],0
263,Neck,[          0],[          0],[          0],0
263,Head,[     676.87],[     4757.6],[     1527.6],1
263,RShoulder,[      882.2],[       4891],[     1420.2],1
263,RElbow,[     1093.5],[     5040.3],[     1268.3],1
263,RHand,[     1205.8],[     5159.5],[     1138.2],1
263,LShoulder,[     819.08],[     4583.3],[     1375.6],1
263,LElbow,[     876.77],[     4468.3],[     1117.7],1
263,LHand,[     750.51],[     4525.9],[      901.8],1
264,Hips,[          0],[          0],[          0],0
264,RHip,[     807.45],[     4964.9],[     868.36],1
264,RKnee,[     762.23],[     5100.8],[     533.34],1
264,RAnkle,[     976.93],[     5160.7],[        191],1
264,RFoot,[          0],[          0],[          0],0
264,LHip,[     762.32],[     4779.1],[      847.9],1
264,LKnee,[     721.02],[     4979.8],[     494.82],1
264,LAnkle,[     939.41],[     5098.9],[     150.54],1
264,LFoot,[          0],[          0],[          0],0
264,Spine,[          0],[          0],[          0],0
264,Neck,[          0],[          0],[          0],0
264,Head,[     555.67],[     4798.6],[     1524.5],1
264,RShoulder,[     762.61],[     4934.5],[     1419.5],1
264,RElbow,[     979.99],[     5085.4],[     1270.5],1
264,RHand,[     1100.5],[     5204.7],[     1140.1],1
264,LShoulder,[     700.31],[     4626.8],[     1372.1],1
264,LElbow,[     758.75],[     4512.9],[     1112.1],1
264,LHand,[      633.5],[     4570.3],[     893.21],1
265,Hips,[          0],[          0],[          0],0
265,RHip,[     688.23],[     5011.8],[     866.21],1
265,RKnee,[      641.9],[     5152.4],[     532.72],1
265,RAnkle,[     858.79],[       5217],[     189.69],1
265,RFoot,[          0],[          0],[          0],0
265,LHip,[     644.11],[     4826.2],[     844.65],1
265,LKnee,[     603.41],[     5031.5],[     492.61],1
265,LAnkle,[     824.12],[       5155],[     147.74],1
265,LFoot,[          0],[          0],[          0],0
265,Spine,[          0],[          0],[          0],0
265,Neck,[          0],[          0],[          0],0
265,Head,[     434.47],[     4839.6],[     1521.4],1
265,RShoulder,[     643.02],[       4978],[     1418.7],1
265,RElbow,[     866.45],[     5130.5],[     1272.8],1
265,RHand,[     995.16],[     5249.8],[     1141.9],1
265,LShoulder,[     581.54],[     4670.4],[     1368.5],1
265,LElbow,[     640.74],[     4557.5],[     1106.5],1
265,LHand,[      516.5],[     4614.6],[     884.61],1
266,Hips,[          0],[          0],[          0],0
266,RHip,[     569.01],[     5058.7],[     864.06],1
266,RKnee,[     521.58],[     5203.9],[     532.09],1
266,RAnkle,[     740.65],[     5273.3],[     188.38],1
266,RFoot,[          0],[          0],[          0],0
266,LHip,[     525.91],[     4873.2],[     841.41],1
266,LKnee,[     485.79],[     5083.2],[     490.41],1
266,LAnkle,[     708.82],[       5211],[     144.93],1
266,LFoot,[          0],[          0],[          0],0
266,Spine,[          0],[          0],[          0],0
266,Neck,[          0],[          0],[          0],0
266,Head,[     313.27],[     4880.6],[     1518.3],1
266,RShoulder,[     523.44],[     5021.5],[     1417.9],1
266,RElbow,[      752.9],[     5175.6],[     1275.1],1
266,RHand,[     889.85],[     5294.9],[     1143.7],1
266,LShoulder,[     462.77],[     4713.9],[       1365],1
266,LElbow,[     522.73],[     4602.1],[     1100.8],1
266,LHand,[     399.49],[     4658.9],[     876.01],1
267,Hips,[          0],[          0],[          0],0
267,RHip,[      428.4],[     4917.3],[     904.65],1
267,RKnee,[     231.83],[     4968.1],[     504.81],1
267,RAnkle,[     240.16],[     5025.7],[     176.44],1
267,RFoot,[          0],[          0],[          0],0
267,LHip,[     450.54],[     4719.2],[     898.88],1
267,LKnee,[     536.43],[       4820],[     517.58],1
267,LAnkle,[     843.15],[     4928.3],[     258.85],1
267,LFoot,[          0],[          0],[          0],0
267,Spine,[          0],[          0],[          0],0
267,Neck,[          0],[          0],[          0],0
267,Head,[     207.85],[     4654.2],[     1511.5],1
267,RShoulder,[     397.48],[     4873.1],[     1440.2],1
267,RElbow,[     545.09],[     4944.5],[     1215.6],1
267,RHand,[     556.75],[     4962.5],[     975.51],1
267,LShoulder,[     381.03],[     4566.8],[     1411.5],1
267,LElbow,[     502.24],[     4476.6],[     1158.3],1
267,LHand,[     386.37],[     4600.5],[       1024],1
268,Hips,[          0],[          0],[          0],0
268,RHip,[      308.4],[     4957.4],[     904.05],1
268,RKnee,[     105.36],[     5009.3],[     503.22],1
268,RAnkle,[     108.16],[     5070.9],[     174.75],1
268,RFoot,[          0],[          0],[          0],0
268,LHip,[     333.89],[       4759],[     897.84],1
268,LKnee,[     424.92],[     4860.2],[     516.44],1
268,LAnkle,[      736.9],[     4972.1],[     260.28],1
268,LFoot,[          0],[          0],[          0],0
268,Spine,[          0],[          0],[          0],0
268,Neck,[          0],[          0],[          0],0
268,Head,[     87.226],[     4685.5],[     1508.2],1
268,RShoulder,[     277.67],[     4909.6],[     1440.3],1
268,RElbow,[     428.13],[     4979.5],[     1215.6],1
268,RHand,[     443.18],[     4993.9],[     971.18],1
268,LShoulder,[      263.6],[     4603.5],[     1409.8],1
268,LElbow,[     387.77],[       4515],[       1155],1
268,LHand,[     273.13],[     4641.1],[       1021],1
269,Hips,[          0],[          0],[          0],0
269,RHip,[      188.4],[     4997.4],[     903.46],1
269,RKnee,[    -21.108],[     5050.5],[     501.64],1
269,RAnkle,[    -23.841],[     5116.2],[     173.05],1
269,RFoot,[          0],[          0],[          0],0
269,LHip,[     217.23],[     4798.8],[      896.8],1
269,LKnee,[      313.4],[     4900.5],[      515.3],1
269,LAnkle,[     630.66],[     5015.8],[     261.71],1
269,LFoot,[          0],[          0],[          0],0
269,Spine,[          0],[          0],[          0],0
269,Neck,[          0],[          0],[          0],0
269,Head,[      -33.4],[     4716.8],[       1505],1
269,RShoulder,[     157.85],[     4946.2],[     1440.4],1
269,RElbow,[     311.16],[     5014.6],[     1215.6],1
269,RHand,[     329.61],[     5025.4],[     966.85],1
269,LShoulder,[     146.17],[     4640.1],[       1408],1
269,LElbow,[     273.29],[     4553.5],[     1151.7],1
269,LHand,[     159.89],[     4681.7],[     1018.1],1
270,Hips,[          0],[          0],[          0],0
270,RHip,[     68.405],[     5037.5],[     902.86],1
270,RKnee,[    -147.58],[     5091.6],[     500.05],1
270,RAnkle,[    -155.84],[     5161.4],[     171.35],1
270,RFoot,[          0],[          0],[          0],0
270,LHip,[     100.58],[     4838.5],[     895.76],1
270,LKnee,[     201.89],[     4940.7],[     514.17],1
270,LAnkle,[     524.41],[     5059.6],[     263.14],1
270,LFoot,[          0],[          0],[          0],0
270,Spine,[          0],[          0],[          0],0
270,Neck,[          0],[          0],[          0],0
270,Head,[    -154.03],[     4748.2],[     1501.8],1
270,RShoulder,[     38.031],[     4982.7],[     1440.5],1
270,RElbow,[      194.2],[     5049.7],[     1215.6],1
270,RHand,[     216.05],[     5056.8],[     962.53],1
270,LShoulder,[     28.743],[     4676.7],[     1406.3],1
270,LElbow,[     158.81],[     4591.9],[     1148.3],1
270,LHand,[     46.652],[     4722.3],[     1015.2],1
271,Hips,[          0],[          0],[          0],0
271,RHip,[    -51.593],[     5077.6],[     902.26],1
271,RKnee,[    -274.05],[     5132.8],[     498.46],1
271,RAnkle,[    -287.84],[     5206.7],[     169.66],1
271,RFoot,[          0],[          0],[          0],0
271,LHip,[    -16.069],[     4878.3],[     894.72],1
271,LKnee,[     90.379],[       4981],[     513.03],1
271,LAnkle,[     418.17],[     5103.4],[     264.56],1
271,LFoot,[          0],[          0],[          0],0
271,Spine,[          0],[          0],[          0],0
271,Neck,[          0],[          0],[          0],0
271,Head,[    -274.65],[     4779.5],[     1498.5],1
271,RShoulder,[    -81.787],[     5019.2],[     1440.5],1
271,RElbow,[     77.236],[     5084.8],[     1215.7],1
271,RHand,[     102.48],[     5088.2],[      958.2],1
271,LShoulder,[    -88.685],[     4713.4],[     1404.6],1
271,LElbow,[     44.335],[     4630.4],[       1145],1
271,LHand,[    -66.586],[     4762.9],[     1012.3],1
272,Hips,[          0],[          0],[          0],0
272,RHip,[    -25.563],[     4821.6],[     882.64],1
272,RKnee,[    -93.211],[     4886.1],[     528.73],1
272,RAnkle,[      134.6],[     5023.5],[     139.59],1
272,RFoot,[          0],[          0],[          0],0
272,LHip,[     12.792],[     4635.9],[     884.67],1
272,LKnee,[    -234.09],[     4642.5],[      565.2],1
272,LAnkle,[    -149.13],[     4806.5],[     230.17],1
272,LFoot,[          0],[          0],[          0],0
272,Spine,[          0],[          0],[          0],0
272,Neck,[          0],[          0],[          0],0
272,Head,[     -343.4],[     4465.7],[     1462.7],1
272,RShoulder,[    -210.96],[     4718.2],[     1422.8],1
272,RElbow,[    -150.09],[     4972.3],[       1256],1
272,RHand,[    -123.95],[     5086.7],[     993.63],1
272,LShoulder,[    -89.018],[     4433.7],[     1408.3],1
272,LElbow,[     134.63],[     4443.9],[     1189.5],1
272,LHand,[     45.851],[     4373.9],[     985.18],1
273,Hips,[          0],[          0],[          0],0
273,RHip,[    -140.27],[     4850.9],[     881.35],1
273,RKnee,[    -208.54],[     4916.8],[      528.3],1
273,RAnkle,[     22.701],[     5060.5],[     136.87],1
273,RFoot,[          0],[          0],[          0],0
273,LHip,[    -98.583],[     4665.4],[      883.3],1
273,LKnee,[    -353.33],[     4669.1],[        566],1
273,LAnkle,[    -272.09],[     4837.9],[      230.3],1
273,LFoot,[          0],[          0],[          0],0
273,Spine,[          0],[          0],[          0],0
273,Neck,[          0],[          0],[          0],0
273,Head,[    -462.15],[     4484.5],[     1458.2],1
273,RShoulder,[    -331.12],[     4742.5],[     1422.2],1
273,RElbow,[    -271.05],[       5002],[     1257.4],1
273,RHand,[    -241.61],[     5116.9],[     990.74],1
273,LShoulder,[     -202.2],[     4458.9],[     1406.8],1
273,LElbow,[     27.582],[     4474.2],[     1187.9],1
273,LHand,[    -59.204],[     4398.9],[     981.38],1
274,Hips,[          0],[          0],[          0],0
274,RHip,[    -254.97],[     4880.2],[     880.07],1
274,RKnee,[    -323.86],[     4947.5],[     527.87],1
274,RAnkle,[    -89.196],[     5097.4],[     134.14],1
274,RFoot,[          0],[          0],[          0],0
274,LHip,[    -209.96],[     4694.9],[     881.93],1
274,LKnee,[    -472.56],[     4695.6],[     566.79],1
274,LAnkle,[    -395.05],[     4869.3],[     230.43],1
274,LFoot,[          0],[          0],[          0],0
274,Spine,[          0],[          0],[          0],0
274,Neck,[          0],[          0],[          0],0
274,Head,[    -580.89],[     4503.3],[     1453.8],1
274,RShoulder,[    -451.28],[     4766.8],[     1421.7],1
274,RElbow,[    -392.02],[     5031.7],[     1258.9],1
274,RHand,[    -359.27],[     5147.1],[     987.86],1
274,LShoulder,[    -315.38],[     4484.1],[     1405.2],1
274,LElbow,[     -79.47],[     4504.5],[     1186.3],1
274,LHand,[    -164.26],[     4423.9],[     977.58],1
275,Hips,[          0],[          0],[          0],0
275,RHip,[    -369.67],[     4909.6],[     878.78],1
275,RKnee,[    -439.19],[     4978.3],[     527.43],1
275,RAnkle,[    -201.09],[     5134.4],[     131.42],1
275,RFoot,[          0],[          0],[          0],0
275,LHip,[    -321.33],[     4724.5],[     880.56],1
275,LKnee,[    -591.79],[     4722.1],[     567.59],1
275,LAnkle,[    -518.01],[     4900.7],[     230.57],1
275,LFoot,[          0],[          0],[          0],0
275,Spine,[          0],[          0],[          0],0
275,Neck,[          0],[          0],[          0],0
275,Head,[    -699.64],[     4522.1],[     1449.4],1
275,RShoulder,[    -571.43],[     4791.1],[     1421.1],1
275,RElbow,[    -512.98],[     5061.5],[     1260.4],1
275,RHand,[    -476.93],[     5177.4],[     984.97],1
275,LShoulder,[    -428.56],[     4509.2],[     1403.7],1
275,LElbow,[    -186.52],[     4534.8],[     1184.7],1
275,LHand,[    -269.31],[       4449],[     973.79],1
276,Hips,[          0],[          0],[          0],0
276,RHip,[    -484.38],[     4938.9],[     877.49],1
276,RKnee,[    -554.51],[       5009],[        527],1
276,RAnkle,[    -312.99],[     5171.4],[     128.69],1
276,RFoot,[          0],[          0],[          0],0
276,LHip,[    -432.71],[       4754],[      879.2],1
276,LKnee,[    -711.03],[     4748.6],[     568.38],1
276,LAnkle,[    -640.98],[     4932.2],[      230.7],1
276,LFoot,[          0],[          0],[          0],0
276,Spine,[          0],[          0],[          0],0
276,Neck,[          0],[          0],[          0],0
276,Head,[    -818.38],[     4540.9],[       1445],1
276,RShoulder,[    -691.59],[     4815.4],[     1420.5],1
276,RElbow,[    -633.95],[     5091.2],[     1261.9],1
276,RHand,[    -594.59],[     5207.6],[     982.09],1
276,LShoulder,[    -541.75],[     4534.4],[     1402.2],1
276,LElbow,[    -293.57],[     4565.1],[     1183.1],1
276,LHand,[    -374.37],[       4474],[     969.99],1
277,Hips,[          0],[          0],[          0],0
277,RHip,[    -640.04],[     4618.8],[     884.82],1
277,RKnee,[    -666.57],[       4690],[     547.35],1
277,RAnkle,[    -384.08],[     4913.8],[     263.58],1
277,RFoot,[          0],[          0],[          0],0
277,LHip,[    -566.76],[     4469.2],[     840.21],1
277,LKnee,[    -735.98],[     4482.8],[     456.62],1
277,LAnkle,[    -709.66],[     4662.6],[     175.19],1
277,LFoot,[          0],[          0],[          0],0
277,Spine,[          0],[          0],[          0],0
277,Neck,[          0],[          0],[          0],0
277,Head,[       -907],[     4171.8],[     1405.2],1
277,RShoulder,[    -762.02],[     4449.5],[     1402.3],1
277,RElbow,[    -725.53],[     4746.3],[     1315.2],1
277,RHand,[     -685.6],[       4954],[     1166.4],1
277,LShoulder,[    -596.37],[     4209.2],[     1321.7],1
277,LElbow,[    -465.32],[       4145],[     1132.1],1
277,LHand,[    -622.22],[     3961.7],[     1054.3],1
278,Hips,[          0],[          0],[          0],0
278,RHip,[    -756.23],[     4635.5],[     883.84],1
278,RKnee,[    -781.77],[     4708.1],[     547.67],1
278,RAnkle,[    -494.49],[     4940.1],[     265.85],1
278,RFoot,[          0],[          0],[          0],0
278,LHip,[    -678.96],[     4487.4],[     837.48],1
278,LKnee,[    -851.79],[     4498.7],[     453.34],1
278,LAnkle,[    -830.66],[     4683.1],[      173.3],1
278,LFoot,[          0],[          0],[          0],0
278,Spine,[          0],[          0],[          0],0
278,Neck,[          0],[          0],[          0],0
278,Head,[    -1024.7],[     4176.5],[     1399.5],1
278,RShoulder,[    -880.37],[     4459.6],[     1401.1],1
278,RElbow,[    -845.43],[     4762.5],[     1318.5],1
278,RHand,[    -802.29],[       4974],[     1170.4],1
278,LShoulder,[    -707.43],[     4221.6],[     1317.3],1
278,LElbow,[    -574.72],[       4159],[     1128.7],1
278,LHand,[    -732.45],[     3967.3],[     1053.7],1
279,Hips,[          0],[          0],[          0],0
279,RHip,[    -872.42],[     4652.1],[     882.87],1
279,RKnee,[    -896.98],[     4726.1],[     547.99],1
279,RAnkle,[    -604.91],[     4966.4],[     268.11],1
279,RFoot,[          0],[          0],[          0],0
279,LHip,[    -791.16],[     4505.5],[     834.75],1
279,LKnee,[    -967.61],[     4514.6],[     450.05],1
279,LAnkle,[    -951.65],[     4703.6],[     171.42],1
279,LFoot,[          0],[          0],[          0],0
279,Spine,[          0],[          0],[          0],0
279,Neck,[          0],[          0],[          0],0
279,Head,[    -1142.3],[     4181.2],[     1393.8],1
279,RShoulder,[    -998.73],[     4469.8],[     1399.9],1
279,RElbow,[    -965.33],[     4778.6],[     1321.9],1
279,RHand,[    -918.99],[     4993.9],[     1174.3],1
279,LShoulder,[    -818.49],[     4234.1],[     1312.9],1
279,LElbow,[    -684.12],[     4172.9],[     1125.4],1
279,LHand,[    -842.68],[     3972.8],[     1053.1],1
280,Hips,[          0],[          0],[          0],0
280,RHip,[     -988.6],[     4668.8],[     881.89],1
280,RKnee,[    -1012.2],[     4744.2],[     548.31],1
280,RAnkle,[    -715.33],[     4992.7],[     270.38],1
280,RFoot,[          0],[          0],[          0],0
280,LHip,[    -903.36],[     4523.6],[     832.02],1
280,LKnee,[    -1083.4],[     4530.6],[     446.77],1
280,LAnkle,[    -1072.6],[     4724.1],[     169.53],1
280,LFoot,[          0],[          0],[          0],0
280,Spine,[          0],[          0],[          0],0
280,Neck,[          0],[          0],[          0],0
280,Head,[      -1260],[       4186],[     1388.1],1
280,RShoulder,[    -1117.1],[     4479.9],[     1398.7],1
280,RElbow,[    -1085.2],[     4794.8],[     1325.2],1
280,RHand,[    -1035.7],[     5013.9],[     1178.2],1
280,LShoulder,[    -929.54],[     4246.5],[     1308.5],1
280,LElbow,[    -793.51],[     4186.9],[       1122],1
280,LHand,[    -952.92],[     3978.4],[     1052.5],1
281,Hips,[          0],[          0],[          0],0
281,RHip,[    -1104.8],[     4685.4],[     880.92],1
281,RKnee,[    -1127.4],[     4762.2],[     548.63],1
281,RAnkle,[    -825.75],[       5019],[     272.64],1
281,RFoot,[          0],[          0],[          0],0
281,LHip,[    -1015.6],[     4541.8],[     829.29],1
281,LKnee,[    -1199.2],[     4546.5],[     443.48],1
281,LAnkle,[    -1193.6],[     4744.6],[     167.64],1
281,LFoot,[          0],[          0],[          0],0
281,Spine,[          0],[          0],[          0],0
281,Neck,[          0],[          0],[          0],0
281,Head,[    -1377.6],[     4190.7],[     1382.4],1
281,RShoulder,[    -1235.4],[     4490.1],[     1397.5],1
281,RElbow,[    -1205.1],[     4810.9],[     1328.6],1
281,RHand,[    -1152.4],[     5033.8],[     1182.1],1
281,LShoulder,[    -1040.6],[       4259],[     1304.1],1
281,LElbow,[    -902.91],[     4200.9],[     1118.6],1
281,LHand,[    -1063.1],[     3983.9],[     1051.9],1
282,Hips,[          0],[          0],[          0],0
282,RHip,[    -1169.6],[     4313.2],[     930.67],1
282,RKnee,[    -1366.1],[     4218.8],[     580.69],1
282,RAnkle,[    -1358.9],[     4237.6],[     197.68],1
282,RFoot,[          0],[          0],[          0],0
282,LHip,[    -1039.2],[     4185.9],[     901.65],1
282,LKnee,[    -952.78],[     4311.2],[     539.77],1
282,LAnkle,[    -809.13],[     4549.1],[     189.18],1
282,LFoot,[          0],[          0],[          0],0
282,Spine,[          0],[          0],[          0],0
282,Neck,[          0],[          0],[          0],0
282,Head,[    -1436.1],[     3944.1],[     1442.9],1
282,RShoulder,[    -1335.7],[     4198.8],[     1452.7],1
282,RElbow,[      -1251],[     4447.7],[     1328.1],1
282,RHand,[    -1259.6],[     4572.7],[     1090.4],1
282,LShoulder,[    -1188.8],[     3924.7],[     1365.8],1
